season,adp_source,true_adp,episode,seed,draft_slot,strategy,management_mode,regular_rank,regular_wins,points,made_playoffs,champion
2023,Fantasy Football Calculator ADP,True,301,93230301,2,target_intel,weekly_lineups,3,9.0,1247.1399999999999,True,False
2023,Fantasy Football Calculator ADP,True,301,93230301,2,target_intel,lineups_plus_waivers,4,8.0,1205.64,True,False
2023,Fantasy Football Calculator ADP,True,301,93230301,2,model_only,frozen_lineup,8,6.0,1096.66,False,False
2023,Fantasy Football Calculator ADP,True,301,93230301,2,model_only,weekly_lineups,8,6.0,1127.88,False,False
2023,Fantasy Football Calculator ADP,True,301,93230301,2,model_only,lineups_plus_waivers,8,5.0,1191.38,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,adp,frozen_lineup,11,5.0,918.66,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,adp,weekly_lineups,10,6.0,1050.76,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,adp,lineups_plus_waivers,10,6.0,1101.8600000000004,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,target_intel,frozen_lineup,5,8.0,1192.5200000000002,True,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,target_intel,weekly_lineups,7,7.0,1335.92,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,target_intel,lineups_plus_waivers,7,7.0,1319.0200000000002,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,model_only,frozen_lineup,11,5.0,1096.66,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,model_only,weekly_lineups,11,5.0,1141.98,False,False
2023,Fantasy Football Calculator ADP,True,302,93230302,3,model_only,lineups_plus_waivers,11,4.0,1114.18,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,adp,frozen_lineup,11,6.0,931.56,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,adp,weekly_lineups,11,5.0,1043.9600000000003,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,adp,lineups_plus_waivers,10,5.0,1077.8200000000002,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,target_intel,frozen_lineup,8,7.0,967.2800000000001,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,target_intel,weekly_lineups,4,9.0,1192.9,True,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,target_intel,lineups_plus_waivers,7,7.0,1185.3400000000001,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,model_only,frozen_lineup,10,6.0,1096.66,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,model_only,weekly_lineups,12,5.0,1155.08,False,False
2023,Fantasy Football Calculator ADP,True,303,93230303,4,model_only,lineups_plus_waivers,12,4.0,1076.28,False,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,adp,frozen_lineup,1,11.0,1295.2600000000002,True,True
2023,Fantasy Football Calculator ADP,True,304,93230304,5,adp,weekly_lineups,1,11.0,1340.82,True,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,adp,lineups_plus_waivers,1,12.0,1402.1200000000001,True,True
2023,Fantasy Football Calculator ADP,True,304,93230304,5,target_intel,frozen_lineup,6,7.0,1172.1799999999998,True,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,target_intel,weekly_lineups,7,6.0,1237.88,False,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,target_intel,lineups_plus_waivers,4,8.0,1277.0800000000002,True,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,model_only,frozen_lineup,8,6.0,1088.8200000000002,False,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,model_only,weekly_lineups,9,6.0,1146.8400000000001,False,False
2023,Fantasy Football Calculator ADP,True,304,93230304,5,model_only,lineups_plus_waivers,9,6.0,1108.18,False,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,adp,frozen_lineup,4,9.0,1146.26,True,True
2023,Fantasy Football Calculator ADP,True,305,93230305,6,adp,weekly_lineups,5,8.0,1205.22,True,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,adp,lineups_plus_waivers,8,6.0,1178.36,False,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,target_intel,frozen_lineup,2,10.0,1315.56,True,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,target_intel,weekly_lineups,7,7.0,1272.06,False,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,target_intel,lineups_plus_waivers,2,9.0,1335.9600000000003,True,True
2023,Fantasy Football Calculator ADP,True,305,93230305,6,model_only,frozen_lineup,8,6.0,1129.3200000000002,False,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,model_only,weekly_lineups,10,5.0,1133.78,False,False
2023,Fantasy Football Calculator ADP,True,305,93230305,6,model_only,lineups_plus_waivers,9,6.0,1119.0800000000002,False,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,adp,frozen_lineup,5,8.0,1063.86,True,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,adp,weekly_lineups,4,8.0,1239.96,True,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,adp,lineups_plus_waivers,2,9.0,1232.3600000000001,True,True
2023,Fantasy Football Calculator ADP,True,306,93230306,7,target_intel,frozen_lineup,2,10.0,1334.88,True,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,target_intel,weekly_lineups,1,11.0,1327.38,True,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,target_intel,lineups_plus_waivers,1,12.0,1349.2799999999997,True,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,model_only,frozen_lineup,9,6.0,1130.42,False,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,model_only,weekly_lineups,10,5.5,1174.04,False,False
2023,Fantasy Football Calculator ADP,True,306,93230306,7,model_only,lineups_plus_waivers,11,4.0,1157.4599999999998,False,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,adp,frozen_lineup,5,7.0,1136.0799999999997,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,adp,weekly_lineups,9,6.0,1140.0600000000002,False,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,adp,lineups_plus_waivers,7,7.0,1136.2799999999997,False,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,target_intel,frozen_lineup,2,11.0,1305.68,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,target_intel,weekly_lineups,2,10.0,1397.98,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,target_intel,lineups_plus_waivers,4,9.0,1410.28,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,model_only,frozen_lineup,3,10.0,1080.02,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,model_only,weekly_lineups,5,8.0,1083.1800000000003,True,False
2023,Fantasy Football Calculator ADP,True,307,93230307,8,model_only,lineups_plus_waivers,10,6.0,1082.78,False,False
2023,Fantasy Football Calculator ADP,True,308,93230308,9,adp,frozen_lineup,3,9.0,1300.14,True,False
2023,Fantasy Football Calculator ADP,True,308,93230308,9,adp,weekly_lineups,1,10.0,1299.8400000000001,True,True
2023,Fantasy Football Calculator ADP,True,308,93230308,9,adp,lineups_plus_waivers,6,7.0,1266.0400000000002,True,False
2023,Fantasy Football Calculator ADP,True,308,93230308,9,target_intel,frozen_lineup,4,9.0,1291.9800000000002,True,True
2023,Fantasy Football Calculator ADP,True,308,93230308,9,target_intel,weekly_lineups,2,9.0,1444.58,True,True
2023,Fantasy Football Calculator ADP,True,308,93230308,9,target_intel,lineups_plus_waivers,6,7.0,1369.98,True,False
2023,Fantasy Football Calculator ADP,True,308,93230308,9,model_only,frozen_lineup,1,10.0,1183.22,True,True
2023,Fantasy Football Calculator ADP,True,308,93230308,9,model_only,weekly_lineups,6,7.0,1170.0800000000002,True,False
2023,Fantasy Football Calculator ADP,True,308,93230308,9,model_only,lineups_plus_waivers,9,6.0,1175.18,False,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,adp,frozen_lineup,8,6.0,1115.1000000000001,False,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,adp,weekly_lineups,4,8.0,1126.3400000000001,True,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,adp,lineups_plus_waivers,9,6.0,1105.0400000000002,False,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,target_intel,frozen_lineup,2,9.0,1338.6000000000001,True,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,target_intel,weekly_lineups,5,7.0,1299.8400000000001,True,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,target_intel,lineups_plus_waivers,6,7.0,1300.6200000000001,True,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,model_only,frozen_lineup,9,5.0,1137.16,False,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,model_only,weekly_lineups,10,5.0,1123.18,False,False
2023,Fantasy Football Calculator ADP,True,309,93230309,10,model_only,lineups_plus_waivers,10,5.0,1128.6399999999999,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,adp,frozen_lineup,9,5.0,1036.82,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,adp,weekly_lineups,12,4.0,1030.56,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,adp,lineups_plus_waivers,8,6.0,1068.3400000000001,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,target_intel,frozen_lineup,2,9.0,1348.36,True,True
2023,Fantasy Football Calculator ADP,True,310,93230310,11,target_intel,weekly_lineups,2,8.0,1339.9600000000003,True,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,target_intel,lineups_plus_waivers,4,8.0,1352.0600000000002,True,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,model_only,frozen_lineup,11,5.0,1173.8000000000002,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,model_only,weekly_lineups,9,6.0,1153.26,False,False
2023,Fantasy Football Calculator ADP,True,310,93230310,11,model_only,lineups_plus_waivers,10,5.0,1151.96,False,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,adp,frozen_lineup,4,8.0,1127.0400000000002,True,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,adp,weekly_lineups,8,6.0,1152.3799999999999,False,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,adp,lineups_plus_waivers,6,8.0,1197.3200000000002,True,True
2023,Fantasy Football Calculator ADP,True,311,93230311,12,target_intel,frozen_lineup,3,10.0,1315.92,True,True
2023,Fantasy Football Calculator ADP,True,311,93230311,12,target_intel,weekly_lineups,2,11.0,1343.34,True,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,target_intel,lineups_plus_waivers,3,10.0,1326.04,True,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,model_only,frozen_lineup,3,8.0,1183.22,True,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,model_only,weekly_lineups,10,5.0,1109.28,False,False
2023,Fantasy Football Calculator ADP,True,311,93230311,12,model_only,lineups_plus_waivers,10,5.0,1127.78,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,adp,frozen_lineup,11,4.0,858.6,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,adp,weekly_lineups,7,8.0,1001.8799999999998,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,adp,lineups_plus_waivers,5,8.0,1111.9599999999998,True,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,target_intel,frozen_lineup,7,7.0,1127.3200000000002,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,target_intel,weekly_lineups,4,8.0,1271.84,True,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,target_intel,lineups_plus_waivers,5,8.0,1262.6399999999999,True,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,model_only,frozen_lineup,9,5.0,1170.62,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,model_only,weekly_lineups,11,5.0,1207.28,False,False
2023,Fantasy Football Calculator ADP,True,312,93230312,1,model_only,lineups_plus_waivers,11,5.0,1199.1799999999998,False,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,adp,frozen_lineup,7,7.0,958.4599999999999,False,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,adp,weekly_lineups,7,7.0,1094.7,False,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,adp,lineups_plus_waivers,6,8.0,1083.9600000000003,True,True
2023,Fantasy Football Calculator ADP,True,313,93230313,2,target_intel,frozen_lineup,6,8.0,1109.68,True,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,target_intel,weekly_lineups,5,8.0,1179.4,True,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,target_intel,lineups_plus_waivers,6,8.0,1196.7800000000002,True,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,model_only,frozen_lineup,9,6.0,1079.26,False,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,model_only,weekly_lineups,10,5.0,1137.72,False,False
2023,Fantasy Football Calculator ADP,True,313,93230313,2,model_only,lineups_plus_waivers,10,5.0,1118.6200000000001,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,adp,frozen_lineup,7,7.0,1223.1599999999999,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,adp,weekly_lineups,6,8.0,1294.0600000000002,True,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,adp,lineups_plus_waivers,7,7.0,1241.96,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,target_intel,frozen_lineup,8,6.0,1187.5800000000002,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,target_intel,weekly_lineups,12,2.0,1213.6000000000001,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,target_intel,lineups_plus_waivers,12,1.0,1225.44,False,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,model_only,frozen_lineup,5,7.0,1121.72,True,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,model_only,weekly_lineups,6,7.0,1127.3400000000001,True,False
2023,Fantasy Football Calculator ADP,True,314,93230314,3,model_only,lineups_plus_waivers,8,6.0,1199.14,False,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,adp,frozen_lineup,6,7.0,1174.06,True,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,adp,weekly_lineups,7,7.0,1198.84,False,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,adp,lineups_plus_waivers,10,6.0,1127.4199999999998,False,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,target_intel,frozen_lineup,4,9.0,1212.62,True,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,target_intel,weekly_lineups,4,9.0,1286.64,True,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,target_intel,lineups_plus_waivers,3,9.0,1253.84,True,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,model_only,frozen_lineup,4,8.0,1094.12,True,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,model_only,weekly_lineups,8,7.0,1139.44,False,False
2023,Fantasy Football Calculator ADP,True,315,93230315,4,model_only,lineups_plus_waivers,9,6.0,1119.08,False,False
2023,Fantasy Football Calculator ADP,True,316,93230316,5,adp,frozen_lineup,2,9.0,1318.1000000000001,True,True
2023,Fantasy Football Calculator ADP,True,316,93230316,5,adp,weekly_lineups,5,7.0,1289.14,True,True
2023,Fantasy Football Calculator ADP,True,316,93230316,5,adp,lineups_plus_waivers,4,8.0,1301.9599999999998,True,True
2023,Fantasy Football Calculator ADP,True,316,93230316,5,target_intel,frozen_lineup,4,8.0,1322.4199999999998,True,False
2023,Fantasy Football Calculator ADP,True,316,93230316,5,target_intel,weekly_lineups,1,11.0,1454.54,True,True
2023,Fantasy Football Calculator ADP,True,316,93230316,5,target_intel,lineups_plus_waivers,2,10.0,1417.1399999999999,True,True
2023,Fantasy Football Calculator ADP,True,316,93230316,5,model_only,frozen_lineup,6,6.0,1185.72,True,False
2023,Fantasy Football Calculator ADP,True,316,93230316,5,model_only,weekly_lineups,8,6.0,1161.78,False,False
2023,Fantasy Football Calculator ADP,True,316,93230316,5,model_only,lineups_plus_waivers,9,6.0,1249.72,False,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,adp,frozen_lineup,2,11.0,1267.98,True,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,adp,weekly_lineups,1,12.0,1353.2399999999998,True,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,adp,lineups_plus_waivers,3,10.0,1354.84,True,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,target_intel,frozen_lineup,4,9.0,1213.42,True,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,target_intel,weekly_lineups,8,6.0,1237.5400000000002,False,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,target_intel,lineups_plus_waivers,8,6.0,1277.64,False,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,model_only,frozen_lineup,8,6.0,1183.22,False,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,model_only,weekly_lineups,10,5.0,1158.18,False,False
2023,Fantasy Football Calculator ADP,True,317,93230317,6,model_only,lineups_plus_waivers,10,4.0,1155.48,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,adp,frozen_lineup,1,12.0,1423.9399999999998,True,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,adp,weekly_lineups,1,12.0,1456.04,True,True
2023,Fantasy Football Calculator ADP,True,318,93230318,7,adp,lineups_plus_waivers,1,11.0,1453.8400000000001,True,True
2023,Fantasy Football Calculator ADP,True,318,93230318,7,target_intel,frozen_lineup,7,7.0,1224.5200000000002,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,target_intel,weekly_lineups,10,5.0,1259.8400000000004,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,target_intel,lineups_plus_waivers,8,6.0,1250.74,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,model_only,frozen_lineup,8,6.0,1250.8200000000002,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,model_only,weekly_lineups,10,5.0,1194.2400000000002,False,False
2023,Fantasy Football Calculator ADP,True,318,93230318,7,model_only,lineups_plus_waivers,11,5.0,1160.8799999999999,False,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,adp,frozen_lineup,7,7.0,1096.0600000000004,False,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,adp,weekly_lineups,5,8.0,1159.1200000000001,True,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,adp,lineups_plus_waivers,7,7.0,1187.7999999999997,False,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,target_intel,frozen_lineup,2,10.0,1352.38,True,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,target_intel,weekly_lineups,2,11.0,1358.88,True,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,target_intel,lineups_plus_waivers,2,10.0,1370.0800000000002,True,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,model_only,frozen_lineup,5,8.0,1145.52,True,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,model_only,weekly_lineups,9,5.0,1133.14,False,False
2023,Fantasy Football Calculator ADP,True,319,93230319,8,model_only,lineups_plus_waivers,6,7.0,1092.38,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,adp,frozen_lineup,3,10.0,1058.5800000000002,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,adp,weekly_lineups,4,9.0,1152.5400000000002,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,adp,lineups_plus_waivers,6,8.0,1142.7400000000002,True,True
2023,Fantasy Football Calculator ADP,True,320,93230320,9,target_intel,frozen_lineup,2,10.0,1434.4599999999998,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,target_intel,weekly_lineups,1,11.0,1414.76,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,target_intel,lineups_plus_waivers,1,10.0,1416.96,True,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,model_only,frozen_lineup,9,7.0,1055.4200000000003,False,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,model_only,weekly_lineups,11,4.0,1054.54,False,False
2023,Fantasy Football Calculator ADP,True,320,93230320,9,model_only,lineups_plus_waivers,10,6.0,1094.9399999999998,False,False
2023,Fantasy Football Calculator ADP,True,321,93230321,10,adp,frozen_lineup,1,10.0,1329.9,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,adp,weekly_lineups,1,9.0,1334.9800000000002,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,adp,lineups_plus_waivers,2,8.0,1325.08,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,target_intel,frozen_lineup,1,14.0,1469.08,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,target_intel,weekly_lineups,1,12.0,1437.58,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,target_intel,lineups_plus_waivers,1,12.0,1437.58,True,True
2023,Fantasy Football Calculator ADP,True,321,93230321,10,model_only,frozen_lineup,6,7.0,1048.02,True,False
2023,Fantasy Football Calculator ADP,True,321,93230321,10,model_only,weekly_lineups,12,5.0,1071.34,False,False
2023,Fantasy Football Calculator ADP,True,321,93230321,10,model_only,lineups_plus_waivers,10,6.0,1119.14,False,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,adp,frozen_lineup,9,7.0,915.4000000000001,False,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,adp,weekly_lineups,9,6.0,964.3999999999999,False,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,adp,lineups_plus_waivers,8,6.0,989.7599999999999,False,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,target_intel,frozen_lineup,3,8.0,1209.3199999999997,True,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,target_intel,weekly_lineups,2,8.0,1287.72,True,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,target_intel,lineups_plus_waivers,5,7.0,1254.5400000000002,True,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,model_only,frozen_lineup,4,8.0,1160.82,True,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,model_only,weekly_lineups,7,7.0,1110.38,False,False
2023,Fantasy Football Calculator ADP,True,322,93230322,11,model_only,lineups_plus_waivers,4,9.0,1195.8600000000001,True,True
2023,Fantasy Football Calculator ADP,True,323,93230323,12,adp,frozen_lineup,12,4.0,824.56,False,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,adp,weekly_lineups,9,6.0,1101.0800000000002,False,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,adp,lineups_plus_waivers,11,5.0,1018.14,False,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,target_intel,frozen_lineup,1,12.0,1313.9199999999998,True,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,target_intel,weekly_lineups,1,12.0,1378.42,True,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,target_intel,lineups_plus_waivers,2,10.0,1408.3200000000002,True,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,model_only,frozen_lineup,10,6.0,1133.3,False,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,model_only,weekly_lineups,5,8.0,1115.26,True,False
2023,Fantasy Football Calculator ADP,True,323,93230323,12,model_only,lineups_plus_waivers,10,6.0,1048.1599999999999,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,adp,frozen_lineup,10,5.0,965.6600000000001,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,adp,weekly_lineups,11,5.0,1134.86,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,adp,lineups_plus_waivers,9,6.0,1151.84,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,target_intel,frozen_lineup,7,7.0,1139.58,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,target_intel,weekly_lineups,7,7.0,1258.5,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,target_intel,lineups_plus_waivers,7,6.0,1335.5,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,model_only,frozen_lineup,8,6.0,1096.66,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,model_only,weekly_lineups,10,5.0,1127.88,False,False
2023,Fantasy Football Calculator ADP,True,324,93230324,1,model_only,lineups_plus_waivers,11,6.0,1137.72,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,adp,frozen_lineup,12,3.0,893.6999999999999,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,adp,weekly_lineups,11,4.0,995.2799999999999,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,adp,lineups_plus_waivers,10,4.0,1100.22,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,target_intel,frozen_lineup,9,4.0,1142.5800000000002,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,target_intel,weekly_lineups,4,7.0,1142.6000000000001,True,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,target_intel,lineups_plus_waivers,5,7.0,1233.7000000000003,True,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,model_only,frozen_lineup,7,7.0,1096.66,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,model_only,weekly_lineups,11,5.0,1129.1799999999998,False,False
2023,Fantasy Football Calculator ADP,True,325,93230325,2,model_only,lineups_plus_waivers,12,3.0,1189.32,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,adp,frozen_lineup,7,7.0,1110.12,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,adp,weekly_lineups,10,6.0,1138.1399999999999,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,adp,lineups_plus_waivers,8,7.0,1106.1799999999998,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,target_intel,frozen_lineup,1,11.0,1291.4200000000003,True,True
2023,Fantasy Football Calculator ADP,True,326,93230326,3,target_intel,weekly_lineups,1,11.0,1329.54,True,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,target_intel,lineups_plus_waivers,1,10.0,1263.2400000000002,True,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,model_only,frozen_lineup,8,6.0,1038.32,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,model_only,weekly_lineups,8,6.0,1076.3799999999999,False,False
2023,Fantasy Football Calculator ADP,True,326,93230326,3,model_only,lineups_plus_waivers,12,4.0,1044.58,False,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,adp,frozen_lineup,3,8.0,1232.7,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,adp,weekly_lineups,2,9.0,1283.38,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,adp,lineups_plus_waivers,3,10.0,1371.2199999999998,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,target_intel,frozen_lineup,3,8.0,1294.92,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,target_intel,weekly_lineups,6,7.0,1271.38,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,target_intel,lineups_plus_waivers,6,7.0,1225.44,True,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,model_only,frozen_lineup,12,3.0,905.0200000000001,False,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,model_only,weekly_lineups,12,3.0,961.74,False,False
2023,Fantasy Football Calculator ADP,True,327,93230327,4,model_only,lineups_plus_waivers,10,5.0,1098.1399999999999,False,False
2023,Fantasy Football Calculator ADP,True,328,93230328,5,adp,frozen_lineup,4,9.0,1115.92,True,False
2023,Fantasy Football Calculator ADP,True,328,93230328,5,adp,weekly_lineups,4,8.0,1195.3600000000001,True,False
