season,adp_source,true_adp,episode,seed,draft_slot,strategy,regular_rank,regular_wins,managed_points,oracle_lineup_points,made_playoffs,champion
2023,Fantasy Football Calculator ADP,True,137,93230137,6,model_only,12,4.0,1047.8200000000002,1386.5,False,False
2023,Fantasy Football Calculator ADP,True,138,93230138,7,adp,10,6.0,1129.44,1542.6800000000003,False,False
2023,Fantasy Football Calculator ADP,True,138,93230138,7,target_intel,2,9.0,1295.5800000000002,1637.7799999999997,True,False
2023,Fantasy Football Calculator ADP,True,138,93230138,7,model_only,7,7.0,1163.32,1581.8600000000001,False,False
2023,Fantasy Football Calculator ADP,True,139,93230139,8,adp,9,5.0,1153.3200000000002,1480.1400000000003,False,False
2023,Fantasy Football Calculator ADP,True,139,93230139,8,target_intel,6,6.0,1182.3400000000001,1556.0400000000002,True,False
2023,Fantasy Football Calculator ADP,True,139,93230139,8,model_only,12,4.0,1102.68,1357.8799999999999,False,False
2023,Fantasy Football Calculator ADP,True,140,93230140,9,adp,3,9.0,1290.06,1611.5200000000002,True,False
2023,Fantasy Football Calculator ADP,True,140,93230140,9,target_intel,9,6.0,1225.6000000000001,1557.8,False,False
2023,Fantasy Football Calculator ADP,True,140,93230140,9,model_only,7,8.0,1160.78,1455.58,False,False
2023,Fantasy Football Calculator ADP,True,141,93230141,10,adp,9,6.0,1191.5800000000002,1532.14,False,False
2023,Fantasy Football Calculator ADP,True,141,93230141,10,target_intel,3,8.0,1299.8200000000002,1496.0000000000002,True,False
2023,Fantasy Football Calculator ADP,True,141,93230141,10,model_only,8,7.0,1101.24,1327.5600000000002,False,False
2023,Fantasy Football Calculator ADP,True,142,93230142,11,adp,2,10.0,1281.58,1570.48,True,False
2023,Fantasy Football Calculator ADP,True,142,93230142,11,target_intel,1,12.0,1386.2000000000003,1682.0600000000002,True,True
2023,Fantasy Football Calculator ADP,True,142,93230142,11,model_only,10,5.0,1056.24,1510.1799999999998,False,False
2023,Fantasy Football Calculator ADP,True,143,93230143,12,adp,11,4.0,1133.26,1528.64,False,False
2023,Fantasy Football Calculator ADP,True,143,93230143,12,target_intel,4,8.0,1300.3799999999999,1583.74,True,False
2023,Fantasy Football Calculator ADP,True,143,93230143,12,model_only,5,8.0,1085.5000000000002,1491.18,True,False
2023,Fantasy Football Calculator ADP,True,144,93230144,1,adp,9,5.0,1114.1000000000001,1384.2600000000002,False,False
2023,Fantasy Football Calculator ADP,True,144,93230144,1,target_intel,3,9.0,1278.2,1606.5000000000002,True,False
2023,Fantasy Football Calculator ADP,True,144,93230144,1,model_only,8,6.0,1210.58,1503.1000000000004,False,False
2023,Fantasy Football Calculator ADP,True,145,93230145,2,adp,12,4.0,1051.86,1412.56,False,False
2023,Fantasy Football Calculator ADP,True,145,93230145,2,target_intel,1,10.0,1257.5399999999997,1599.5,True,False
2023,Fantasy Football Calculator ADP,True,145,93230145,2,model_only,11,4.0,1176.2800000000002,1477.08,False,False
2023,Fantasy Football Calculator ADP,True,146,93230146,3,adp,9,5.0,1212.3799999999999,1459.5800000000004,False,False
2023,Fantasy Football Calculator ADP,True,146,93230146,3,target_intel,8,7.0,1173.4,1537.4999999999998,False,False
2023,Fantasy Football Calculator ADP,True,146,93230146,3,model_only,11,4.0,1106.8799999999999,1428.0000000000002,False,False
2023,Fantasy Football Calculator ADP,True,147,93230147,4,adp,1,10.0,1316.28,1585.28,True,False
2023,Fantasy Football Calculator ADP,True,147,93230147,4,target_intel,1,11.0,1306.6,1625.0,True,False
2023,Fantasy Football Calculator ADP,True,147,93230147,4,model_only,5,8.0,1199.12,1525.66,True,False
2023,Fantasy Football Calculator ADP,True,148,93230148,5,adp,1,10.0,1361.82,1526.6400000000003,True,True
2023,Fantasy Football Calculator ADP,True,148,93230148,5,target_intel,2,9.0,1388.6800000000003,1602.24,True,False
2023,Fantasy Football Calculator ADP,True,148,93230148,5,model_only,6,7.0,1195.94,1499.08,True,False
2023,Fantasy Football Calculator ADP,True,149,93230149,6,adp,11,4.0,1116.0,1407.76,False,False
2023,Fantasy Football Calculator ADP,True,149,93230149,6,target_intel,2,9.0,1322.1799999999998,1553.1000000000001,True,False
2023,Fantasy Football Calculator ADP,True,149,93230149,6,model_only,8,6.0,1217.78,1480.7200000000003,False,False
2023,Fantasy Football Calculator ADP,True,150,93230150,7,adp,2,10.0,1287.76,1591.08,True,False
2023,Fantasy Football Calculator ADP,True,150,93230150,7,target_intel,1,11.0,1324.94,1653.7400000000002,True,False
2023,Fantasy Football Calculator ADP,True,150,93230150,7,model_only,12,5.0,1078.3799999999999,1336.96,False,False
2023,Fantasy Football Calculator ADP,True,151,93230151,8,adp,12,2.0,992.0799999999999,1275.6399999999999,False,False
2023,Fantasy Football Calculator ADP,True,151,93230151,8,target_intel,3,8.0,1401.8800000000003,1603.5799999999997,True,False
2023,Fantasy Football Calculator ADP,True,151,93230151,8,model_only,5,7.0,1105.62,1455.5600000000004,True,False
2023,Fantasy Football Calculator ADP,True,152,93230152,9,adp,3,8.0,1292.08,1503.5800000000004,True,True
2023,Fantasy Football Calculator ADP,True,152,93230152,9,target_intel,4,8.0,1304.1200000000001,1562.8200000000002,True,False
2023,Fantasy Football Calculator ADP,True,152,93230152,9,model_only,7,8.0,1135.5200000000002,1490.3600000000004,False,False
2023,Fantasy Football Calculator ADP,True,153,93230153,10,adp,11,5.0,974.4799999999999,1366.3799999999999,False,False
2023,Fantasy Football Calculator ADP,True,153,93230153,10,target_intel,1,10.0,1323.8000000000002,1702.66,True,False
2023,Fantasy Football Calculator ADP,True,153,93230153,10,model_only,9,6.0,1131.4399999999998,1532.7,False,False
2023,Fantasy Football Calculator ADP,True,154,93230154,11,adp,3,9.0,1288.48,1537.9599999999998,True,False
2023,Fantasy Football Calculator ADP,True,154,93230154,11,target_intel,4,8.0,1378.0800000000002,1573.0600000000002,True,False
2023,Fantasy Football Calculator ADP,True,154,93230154,11,model_only,9,6.0,1170.74,1528.8799999999999,False,False
2023,Fantasy Football Calculator ADP,True,155,93230155,12,adp,9,6.0,1327.1799999999998,1644.5600000000002,False,False
2023,Fantasy Football Calculator ADP,True,155,93230155,12,target_intel,3,9.0,1245.16,1589.1200000000001,True,False
2023,Fantasy Football Calculator ADP,True,155,93230155,12,model_only,11,5.0,1131.46,1554.12,False,False
2023,Fantasy Football Calculator ADP,True,156,93230156,1,adp,7,7.0,1200.3600000000001,1486.96,False,False
2023,Fantasy Football Calculator ADP,True,156,93230156,1,target_intel,9,6.0,1141.04,1468.4400000000005,False,False
2023,Fantasy Football Calculator ADP,True,156,93230156,1,model_only,9,6.0,1134.1799999999998,1473.5600000000002,False,False
2023,Fantasy Football Calculator ADP,True,157,93230157,2,adp,9,6.0,1090.7,1413.3799999999999,False,False
2023,Fantasy Football Calculator ADP,True,157,93230157,2,target_intel,1,11.0,1413.3,1716.3000000000004,True,True
2023,Fantasy Football Calculator ADP,True,157,93230157,2,model_only,12,3.0,1081.6799999999998,1442.9799999999998,False,False
2023,Fantasy Football Calculator ADP,True,158,93230158,3,adp,3,8.0,1207.2400000000002,1565.9600000000003,True,False
2023,Fantasy Football Calculator ADP,True,158,93230158,3,target_intel,8,7.0,1219.7400000000002,1465.4,False,False
2023,Fantasy Football Calculator ADP,True,158,93230158,3,model_only,9,6.0,1120.98,1502.8199999999997,False,False
2023,Fantasy Football Calculator ADP,True,159,93230159,4,adp,5,8.0,1239.1399999999999,1517.08,True,False
2023,Fantasy Football Calculator ADP,True,159,93230159,4,target_intel,3,8.0,1315.1400000000003,1516.04,True,True
2023,Fantasy Football Calculator ADP,True,159,93230159,4,model_only,7,7.0,1136.3799999999999,1533.8200000000004,False,False
2023,Fantasy Football Calculator ADP,True,160,93230160,5,adp,11,3.0,925.3600000000001,1217.4599999999998,False,False
2023,Fantasy Football Calculator ADP,True,160,93230160,5,target_intel,2,9.0,1291.04,1523.1399999999999,True,False
2023,Fantasy Football Calculator ADP,True,160,93230160,5,model_only,8,6.0,1114.7800000000002,1510.1799999999996,False,False
2023,Fantasy Football Calculator ADP,True,161,93230161,6,adp,1,12.0,1496.98,1799.18,True,True
2023,Fantasy Football Calculator ADP,True,161,93230161,6,target_intel,3,8.0,1330.88,1590.88,True,False
2023,Fantasy Football Calculator ADP,True,161,93230161,6,model_only,8,6.0,1235.28,1534.82,False,False
2023,Fantasy Football Calculator ADP,True,162,93230162,7,adp,3,10.0,1238.68,1500.96,True,False
2023,Fantasy Football Calculator ADP,True,162,93230162,7,target_intel,4,8.0,1175.3799999999999,1541.28,True,False
2023,Fantasy Football Calculator ADP,True,162,93230162,7,model_only,4,9.0,1293.68,1574.0800000000002,True,False
2023,Fantasy Football Calculator ADP,True,163,93230163,8,adp,5,7.0,1226.4799999999998,1481.06,True,False
2023,Fantasy Football Calculator ADP,True,163,93230163,8,target_intel,3,9.0,1290.6399999999999,1585.64,True,False
2023,Fantasy Football Calculator ADP,True,163,93230163,8,model_only,9,5.0,1070.34,1460.98,False,False
2023,Fantasy Football Calculator ADP,True,164,93230164,9,adp,10,6.0,1082.0800000000002,1436.48,False,False
2023,Fantasy Football Calculator ADP,True,164,93230164,9,target_intel,1,10.0,1325.8400000000001,1663.42,True,False
2023,Fantasy Football Calculator ADP,True,164,93230164,9,model_only,10,6.0,1042.7200000000003,1417.5600000000004,False,False
2023,Fantasy Football Calculator ADP,True,165,93230165,10,adp,7,8.0,1173.8,1450.42,False,False
2023,Fantasy Football Calculator ADP,True,165,93230165,10,target_intel,1,9.0,1349.7000000000003,1670.4599999999996,True,False
2023,Fantasy Football Calculator ADP,True,165,93230165,10,model_only,10,6.0,1084.14,1411.28,False,False
2023,Fantasy Football Calculator ADP,True,166,93230166,11,adp,3,9.0,1278.44,1567.1,True,False
2023,Fantasy Football Calculator ADP,True,166,93230166,11,target_intel,6,7.0,1258.6000000000001,1572.5400000000002,True,False
2023,Fantasy Football Calculator ADP,True,166,93230166,11,model_only,12,3.0,1067.0800000000002,1427.68,False,False
2023,Fantasy Football Calculator ADP,True,167,93230167,12,adp,10,5.0,1124.5,1434.18,False,False
2023,Fantasy Football Calculator ADP,True,167,93230167,12,target_intel,2,10.0,1429.0000000000002,1757.8600000000001,True,False
2023,Fantasy Football Calculator ADP,True,167,93230167,12,model_only,9,6.0,1039.42,1399.72,False,False
2023,Fantasy Football Calculator ADP,True,168,93230168,1,adp,10,6.0,1016.8200000000002,1387.3600000000001,False,False
2023,Fantasy Football Calculator ADP,True,168,93230168,1,target_intel,10,5.0,1219.7400000000002,1458.34,False,False
2023,Fantasy Football Calculator ADP,True,168,93230168,1,model_only,8,7.0,1141.98,1492.98,False,False
2023,Fantasy Football Calculator ADP,True,169,93230169,2,adp,12,3.0,1053.06,1432.8,False,False
2023,Fantasy Football Calculator ADP,True,169,93230169,2,target_intel,5,8.0,1293.18,1467.8,True,False
2023,Fantasy Football Calculator ADP,True,169,93230169,2,model_only,11,5.0,1111.78,1498.6000000000001,False,False
2023,Fantasy Football Calculator ADP,True,170,93230170,3,adp,12,3.0,941.32,1276.48,False,False
2023,Fantasy Football Calculator ADP,True,170,93230170,3,target_intel,2,10.0,1292.04,1648.8399999999997,True,False
2023,Fantasy Football Calculator ADP,True,170,93230170,3,model_only,10,6.0,1137.94,1475.8600000000004,False,False
2023,Fantasy Football Calculator ADP,True,171,93230171,4,adp,12,5.0,1088.4999999999998,1442.54,False,False
2023,Fantasy Football Calculator ADP,True,171,93230171,4,target_intel,1,11.0,1296.54,1545.2400000000002,True,False
2023,Fantasy Football Calculator ADP,True,171,93230171,4,model_only,9,6.0,1108.92,1489.8,False,False
2023,Fantasy Football Calculator ADP,True,172,93230172,5,adp,4,8.0,1276.9,1656.1,True,False
2023,Fantasy Football Calculator ADP,True,172,93230172,5,target_intel,7,7.0,1213.88,1456.4800000000002,False,False
2023,Fantasy Football Calculator ADP,True,172,93230172,5,model_only,5,8.0,1266.78,1584.5800000000002,True,False
2023,Fantasy Football Calculator ADP,True,173,93230173,6,adp,10,6.0,1164.78,1391.06,False,False
2023,Fantasy Football Calculator ADP,True,173,93230173,6,target_intel,2,10.0,1323.62,1598.6,True,True
2023,Fantasy Football Calculator ADP,True,173,93230173,6,model_only,11,4.0,996.24,1414.74,False,False
2023,Fantasy Football Calculator ADP,True,174,93230174,7,adp,5,8.0,1265.0000000000002,1560.4800000000002,True,False
2023,Fantasy Football Calculator ADP,True,174,93230174,7,target_intel,6,7.0,1172.24,1488.62,True,False
2023,Fantasy Football Calculator ADP,True,174,93230174,7,model_only,2,9.0,1249.22,1538.3000000000002,True,False
2023,Fantasy Football Calculator ADP,True,175,93230175,8,adp,9,7.0,1090.3600000000001,1419.6200000000001,False,False
2023,Fantasy Football Calculator ADP,True,175,93230175,8,target_intel,8,7.0,1267.66,1591.0400000000002,False,False
2023,Fantasy Football Calculator ADP,True,175,93230175,8,model_only,8,6.0,1142.28,1510.38,False,False
2023,Fantasy Football Calculator ADP,True,176,93230176,9,adp,8,7.0,1109.32,1393.7200000000003,False,False
2023,Fantasy Football Calculator ADP,True,176,93230176,9,target_intel,4,7.0,1328.38,1655.92,True,False
2023,Fantasy Football Calculator ADP,True,176,93230176,9,model_only,4,9.0,1142.6399999999999,1467.0200000000002,True,False
2023,Fantasy Football Calculator ADP,True,177,93230177,10,adp,12,4.0,1140.46,1435.4,False,False
2023,Fantasy Football Calculator ADP,True,177,93230177,10,target_intel,4,8.0,1229.8800000000003,1499.8800000000003,True,False
2023,Fantasy Football Calculator ADP,True,177,93230177,10,model_only,8,6.0,1192.2800000000002,1603.4599999999998,False,False
2023,Fantasy Football Calculator ADP,True,178,93230178,11,adp,10,6.0,1006.0800000000002,1335.8600000000001,False,False
2023,Fantasy Football Calculator ADP,True,178,93230178,11,target_intel,4,8.0,1266.96,1623.32,True,False
2023,Fantasy Football Calculator ADP,True,178,93230178,11,model_only,10,5.0,1196.1799999999998,1491.3600000000001,False,False
2023,Fantasy Football Calculator ADP,True,179,93230179,12,adp,10,5.0,1191.62,1406.48,False,False
2023,Fantasy Football Calculator ADP,True,179,93230179,12,target_intel,5,8.0,1311.9800000000002,1636.7800000000002,True,True
2023,Fantasy Football Calculator ADP,True,179,93230179,12,model_only,10,6.0,1092.3600000000001,1402.2199999999998,False,False
2023,Fantasy Football Calculator ADP,True,180,93230180,1,adp,6,7.0,1267.4,1517.82,True,True
2023,Fantasy Football Calculator ADP,True,180,93230180,1,target_intel,6,7.0,1256.18,1491.8400000000001,True,False
2023,Fantasy Football Calculator ADP,True,180,93230180,1,model_only,7,8.0,1113.72,1457.34,False,False
2023,Fantasy Football Calculator ADP,True,181,93230181,2,adp,11,6.0,1037.06,1321.98,False,False
2023,Fantasy Football Calculator ADP,True,181,93230181,2,target_intel,4,9.0,1233.2,1464.1,True,False
2023,Fantasy Football Calculator ADP,True,181,93230181,2,model_only,3,9.0,1185.5800000000002,1438.0199999999998,True,False
2023,Fantasy Football Calculator ADP,True,182,93230182,3,adp,7,7.0,1143.7600000000002,1541.0000000000002,False,False
2023,Fantasy Football Calculator ADP,True,182,93230182,3,target_intel,1,9.0,1375.24,1661.0399999999997,True,False
2023,Fantasy Football Calculator ADP,True,182,93230182,3,model_only,8,6.0,1101.8400000000001,1453.6800000000003,False,False
2023,Fantasy Football Calculator ADP,True,183,93230183,4,adp,5,8.0,1220.08,1393.7000000000003,True,False
2023,Fantasy Football Calculator ADP,True,183,93230183,4,target_intel,3,9.0,1285.04,1689.1399999999999,True,False
2023,Fantasy Football Calculator ADP,True,183,93230183,4,model_only,9,7.0,1209.28,1521.18,False,False
2023,Fantasy Football Calculator ADP,True,184,93230184,5,adp,5,8.0,1144.7800000000002,1370.6600000000003,True,False
2023,Fantasy Football Calculator ADP,True,184,93230184,5,target_intel,1,12.0,1315.06,1523.1600000000003,True,False
2023,Fantasy Football Calculator ADP,True,184,93230184,5,model_only,6,8.0,1171.98,1463.0800000000002,True,False
2023,Fantasy Football Calculator ADP,True,185,93230185,6,adp,12,3.0,1154.8200000000004,1443.8799999999999,False,False
2023,Fantasy Football Calculator ADP,True,185,93230185,6,target_intel,2,11.0,1383.18,1631.98,True,True
2023,Fantasy Football Calculator ADP,True,185,93230185,6,model_only,8,7.0,1119.28,1436.28,False,False
2023,Fantasy Football Calculator ADP,True,186,93230186,7,adp,1,11.0,1395.68,1549.52,True,True
2023,Fantasy Football Calculator ADP,True,186,93230186,7,target_intel,8,6.0,1224.2,1466.9,False,False
2023,Fantasy Football Calculator ADP,True,186,93230186,7,model_only,11,5.0,1016.9800000000002,1439.9799999999998,False,False
2023,Fantasy Football Calculator ADP,True,187,93230187,8,adp,11,4.0,1123.9,1521.7,False,False
2023,Fantasy Football Calculator ADP,True,187,93230187,8,target_intel,1,11.0,1425.68,1677.2600000000002,True,False
2023,Fantasy Football Calculator ADP,True,187,93230187,8,model_only,11,5.0,1147.3400000000001,1520.48,False,False
2023,Fantasy Football Calculator ADP,True,188,93230188,9,adp,1,10.0,1294.7600000000002,1629.56,True,False
2023,Fantasy Football Calculator ADP,True,188,93230188,9,target_intel,1,10.0,1419.5800000000004,1741.8600000000001,True,True
2023,Fantasy Football Calculator ADP,True,188,93230188,9,model_only,9,6.0,1120.7800000000002,1487.78,False,False
2023,Fantasy Football Calculator ADP,True,189,93230189,10,adp,6,8.0,1166.8400000000001,1563.6200000000001,True,False
2023,Fantasy Football Calculator ADP,True,189,93230189,10,target_intel,2,9.0,1320.2799999999997,1731.16,True,False
2023,Fantasy Football Calculator ADP,True,189,93230189,10,model_only,6,7.0,1184.28,1508.6799999999998,True,False
2023,Fantasy Football Calculator ADP,True,190,93230190,11,adp,11,4.0,1064.12,1538.6,False,False
2023,Fantasy Football Calculator ADP,True,190,93230190,11,target_intel,3,8.0,1246.8200000000002,1634.3600000000001,True,False
2023,Fantasy Football Calculator ADP,True,190,93230190,11,model_only,12,3.0,1066.9800000000002,1446.48,False,False
2023,Fantasy Football Calculator ADP,True,191,93230191,12,adp,4,8.0,1237.5800000000002,1617.4400000000003,True,True
2023,Fantasy Football Calculator ADP,True,191,93230191,12,target_intel,1,12.0,1426.48,1761.74,True,True
2023,Fantasy Football Calculator ADP,True,191,93230191,12,model_only,4,8.0,1151.0600000000002,1498.02,True,False
2023,Fantasy Football Calculator ADP,True,192,93230192,1,adp,12,6.0,1037.5,1375.1799999999998,False,False
2023,Fantasy Football Calculator ADP,True,192,93230192,1,target_intel,3,9.0,1270.82,1525.44,True,False
2023,Fantasy Football Calculator ADP,True,192,93230192,1,model_only,7,6.0,1171.1200000000001,1521.1,False,False
2023,Fantasy Football Calculator ADP,True,193,93230193,2,adp,1,10.0,1283.2400000000002,1594.1200000000001,True,False
2023,Fantasy Football Calculator ADP,True,193,93230193,2,target_intel,2,11.0,1268.84,1586.4399999999998,True,False
2023,Fantasy Football Calculator ADP,True,193,93230193,2,model_only,11,5.0,1045.6399999999999,1401.7399999999998,False,False
2023,Fantasy Football Calculator ADP,True,194,93230194,3,adp,7,7.0,1103.68,1409.6200000000001,False,False
2023,Fantasy Football Calculator ADP,True,194,93230194,3,target_intel,5,8.0,1115.0800000000002,1330.34,True,False
2023,Fantasy Football Calculator ADP,True,194,93230194,3,model_only,7,6.0,1187.94,1549.08,False,False
2023,Fantasy Football Calculator ADP,True,195,93230195,4,adp,11,3.0,934.02,1307.0800000000002,False,False
2023,Fantasy Football Calculator ADP,True,195,93230195,4,target_intel,3,9.0,1296.6,1576.9999999999998,True,False
2023,Fantasy Football Calculator ADP,True,195,93230195,4,model_only,9,5.0,1173.92,1452.0800000000002,False,False
2023,Fantasy Football Calculator ADP,True,196,93230196,5,adp,11,6.0,1059.98,1501.04,False,False
2023,Fantasy Football Calculator ADP,True,196,93230196,5,target_intel,9,5.0,1170.68,1437.64,False,False
2023,Fantasy Football Calculator ADP,True,196,93230196,5,model_only,10,5.0,1135.64,1434.16,False,False
2023,Fantasy Football Calculator ADP,True,197,93230197,6,adp,1,10.0,1289.1000000000001,1567.28,True,False
2023,Fantasy Football Calculator ADP,True,197,93230197,6,target_intel,4,9.0,1285.8400000000001,1551.14,True,False
2023,Fantasy Football Calculator ADP,True,197,93230197,6,model_only,10,6.0,1087.0800000000002,1464.3799999999999,False,False
2023,Fantasy Football Calculator ADP,True,198,93230198,7,adp,12,3.0,1084.56,1389.58,False,False
2023,Fantasy Football Calculator ADP,True,198,93230198,7,target_intel,6,7.0,1187.5400000000002,1456.1599999999999,True,False
2023,Fantasy Football Calculator ADP,True,198,93230198,7,model_only,8,5.0,1218.38,1481.0800000000002,False,False
2023,Fantasy Football Calculator ADP,True,199,93230199,8,adp,9,6.0,1218.14,1518.48,False,False
2023,Fantasy Football Calculator ADP,True,199,93230199,8,target_intel,4,8.0,1304.08,1537.28,True,False
2023,Fantasy Football Calculator ADP,True,199,93230199,8,model_only,12,4.0,1094.4800000000002,1385.88,False,False
2023,Fantasy Football Calculator ADP,True,200,93230200,9,adp,7,7.0,1283.7800000000002,1593.1,False,False
2023,Fantasy Football Calculator ADP,True,200,93230200,9,target_intel,3,10.0,1323.58,1584.1799999999998,True,True
2023,Fantasy Football Calculator ADP,True,200,93230200,9,model_only,5,9.0,1196.08,1519.8600000000001,True,False
2023,Fantasy Football Calculator ADP,True,201,93230201,10,adp,8,6.0,1205.5800000000002,1472.1399999999999,False,False
2023,Fantasy Football Calculator ADP,True,201,93230201,10,target_intel,10,5.0,1296.96,1615.7200000000003,False,False
2023,Fantasy Football Calculator ADP,True,201,93230201,10,model_only,11,4.0,1075.88,1441.0200000000002,False,False
2023,Fantasy Football Calculator ADP,True,202,93230202,11,adp,2,9.0,1237.8999999999999,1451.02,True,False
2023,Fantasy Football Calculator ADP,True,202,93230202,11,target_intel,6,7.0,1189.62,1504.6800000000003,True,False
2023,Fantasy Football Calculator ADP,True,202,93230202,11,model_only,11,4.0,1067.0600000000002,1409.5,False,False
2023,Fantasy Football Calculator ADP,True,203,93230203,12,adp,11,5.0,1124.68,1417.76,False,False
2023,Fantasy Football Calculator ADP,True,203,93230203,12,target_intel,1,11.0,1407.1800000000003,1695.8000000000004,True,False
2023,Fantasy Football Calculator ADP,True,203,93230203,12,model_only,7,7.0,1170.48,1479.0,False,False
2023,Fantasy Football Calculator ADP,True,204,93230204,1,adp,12,1.0,976.14,1333.9199999999996,False,False
2023,Fantasy Football Calculator ADP,True,204,93230204,1,target_intel,2,9.0,1358.5400000000002,1559.9399999999998,True,False
2023,Fantasy Football Calculator ADP,True,204,93230204,1,model_only,11,4.0,1031.2800000000002,1385.58,False,False
2023,Fantasy Football Calculator ADP,True,205,93230205,2,adp,1,11.0,1331.92,1721.0400000000004,True,False
2023,Fantasy Football Calculator ADP,True,205,93230205,2,target_intel,5,8.0,1248.6200000000001,1501.38,True,False
2023,Fantasy Football Calculator ADP,True,205,93230205,2,model_only,12,4.0,1080.1799999999998,1395.68,False,False
2023,Fantasy Football Calculator ADP,True,206,93230206,3,adp,6,6.0,1173.5600000000002,1418.3799999999999,True,True
2023,Fantasy Football Calculator ADP,True,206,93230206,3,target_intel,4,9.0,1194.6399999999999,1550.5,True,False
2023,Fantasy Football Calculator ADP,True,206,93230206,3,model_only,11,4.0,1162.68,1502.5200000000002,False,False
2023,Fantasy Football Calculator ADP,True,207,93230207,4,adp,8,6.0,1158.72,1462.5800000000002,False,False
2023,Fantasy Football Calculator ADP,True,207,93230207,4,target_intel,9,5.0,1250.7400000000002,1522.24,False,False
2023,Fantasy Football Calculator ADP,True,207,93230207,4,model_only,5,7.0,1291.82,1603.1600000000003,True,False
2023,Fantasy Football Calculator ADP,True,208,93230208,5,adp,3,9.0,1416.0,1657.1799999999998,True,True
2023,Fantasy Football Calculator ADP,True,208,93230208,5,target_intel,8,6.0,1228.4400000000003,1510.2400000000005,False,False
2023,Fantasy Football Calculator ADP,True,208,93230208,5,model_only,9,6.0,1140.0800000000002,1466.08,False,False
2023,Fantasy Football Calculator ADP,True,209,93230209,6,adp,8,7.0,1021.6400000000001,1373.88,False,False
2023,Fantasy Football Calculator ADP,True,209,93230209,6,target_intel,2,9.0,1274.94,1591.6000000000001,True,True
2023,Fantasy Football Calculator ADP,True,209,93230209,6,model_only,12,5.0,1166.18,1570.9799999999998,False,False
2023,Fantasy Football Calculator ADP,True,210,93230210,7,adp,4,7.0,1269.5800000000002,1600.7200000000003,True,False
2023,Fantasy Football Calculator ADP,True,210,93230210,7,target_intel,6,7.0,1263.52,1470.4199999999996,True,False
2023,Fantasy Football Calculator ADP,True,210,93230210,7,model_only,10,6.0,1131.0800000000002,1501.4799999999998,False,False
2023,Fantasy Football Calculator ADP,True,211,93230211,8,adp,10,6.0,1127.6599999999999,1401.6600000000003,False,False
2023,Fantasy Football Calculator ADP,True,211,93230211,8,target_intel,7,7.0,1189.3200000000002,1453.1,False,False
2023,Fantasy Football Calculator ADP,True,211,93230211,8,model_only,10,5.0,1099.2,1504.7399999999998,False,False
2023,Fantasy Football Calculator ADP,True,212,93230212,9,adp,11,5.0,1083.3,1362.3400000000001,False,False
2023,Fantasy Football Calculator ADP,True,212,93230212,9,target_intel,2,9.0,1381.18,1676.02,True,True
2023,Fantasy Football Calculator ADP,True,212,93230212,9,model_only,12,2.0,1028.7,1368.68,False,False
2023,Fantasy Football Calculator ADP,True,213,93230213,10,adp,8,6.0,1169.38,1491.8800000000003,False,False
2023,Fantasy Football Calculator ADP,True,213,93230213,10,target_intel,6,7.0,1285.94,1611.62,True,False
2023,Fantasy Football Calculator ADP,True,213,93230213,10,model_only,10,6.0,1184.6200000000001,1452.56,False,False
2023,Fantasy Football Calculator ADP,True,214,93230214,11,adp,2,9.0,1198.0800000000002,1556.2200000000003,True,True
2023,Fantasy Football Calculator ADP,True,214,93230214,11,target_intel,2,9.0,1302.4600000000003,1581.64,True,False
2023,Fantasy Football Calculator ADP,True,214,93230214,11,model_only,9,6.0,1083.1200000000001,1423.3200000000002,False,False
2023,Fantasy Football Calculator ADP,True,215,93230215,12,adp,10,6.0,1008.0600000000001,1275.6,False,False
2023,Fantasy Football Calculator ADP,True,215,93230215,12,target_intel,3,9.0,1271.0600000000002,1675.22,True,False
2023,Fantasy Football Calculator ADP,True,215,93230215,12,model_only,11,5.0,1061.0,1440.6000000000001,False,False
2023,Fantasy Football Calculator ADP,True,216,93230216,1,adp,1,11.0,1309.04,1590.76,True,True
2023,Fantasy Football Calculator ADP,True,216,93230216,1,target_intel,4,9.0,1204.2400000000002,1470.74,True,False
2023,Fantasy Football Calculator ADP,True,216,93230216,1,model_only,8,6.0,1057.3200000000002,1417.1,False,False
2023,Fantasy Football Calculator ADP,True,217,93230217,2,adp,7,6.0,1199.96,1580.0400000000002,False,False
2023,Fantasy Football Calculator ADP,True,217,93230217,2,target_intel,7,7.0,1307.5,1593.4,False,False
2023,Fantasy Football Calculator ADP,True,217,93230217,2,model_only,8,7.0,1094.68,1448.48,False,False
2023,Fantasy Football Calculator ADP,True,218,93230218,3,adp,12,4.0,987.26,1310.42,False,False
2023,Fantasy Football Calculator ADP,True,218,93230218,3,target_intel,3,8.0,1294.04,1538.8400000000001,True,False
2023,Fantasy Football Calculator ADP,True,218,93230218,3,model_only,9,6.0,1181.7800000000002,1508.18,False,False
2023,Fantasy Football Calculator ADP,True,219,93230219,4,adp,1,10.0,1385.6799999999998,1687.72,True,False
2023,Fantasy Football Calculator ADP,True,219,93230219,4,target_intel,6,6.0,1189.4199999999998,1574.3999999999999,True,False
2023,Fantasy Football Calculator ADP,True,219,93230219,4,model_only,9,7.0,1154.24,1485.08,False,False
2023,Fantasy Football Calculator ADP,True,220,93230220,5,adp,11,4.0,1127.8400000000004,1450.44,False,False
2023,Fantasy Football Calculator ADP,True,220,93230220,5,target_intel,2,9.0,1298.8400000000001,1602.54,True,True
