num_teams,qb_slots,rb_slots,wr_slots,flex_slots,strategy,starter_points,avg_rank,win_rate,top3_rate,episodes
14,1,1,3,1,adp,1504.2333333333333,6.333333333333333,0.0,0.3333333333333333,6
14,1,1,3,1,adp_guarded,1490.4099999999999,7.0,0.0,0.3333333333333333,6
14,1,1,3,1,catboost,1421.9133333333332,8.666666666666666,0.0,0.0,6
14,1,1,3,1,vbd,1391.2366666666667,10.166666666666666,0.0,0.16666666666666666,6
14,1,1,3,2,adp_guarded,1767.6799999999998,1.75,0.5,1.0,4
14,1,1,3,2,catboost,1581.345,7.5,0.0,0.25,4
14,1,1,3,2,vbd,1570.925,8.5,0.0,0.0,4
14,1,1,3,2,adp,1486.2150000000001,10.75,0.0,0.0,4
14,1,2,2,0,adp_guarded,1423.2896296296296,3.7777777777777777,0.2962962962962963,0.6296296296296297,27
14,1,2,2,0,adp,1381.665925925926,5.2592592592592595,0.1111111111111111,0.4444444444444444,27
14,1,2,2,0,catboost,1304.2333333333333,8.148148148148149,0.037037037037037035,0.1111111111111111,27
14,1,2,2,0,vbd,1290.3125925925926,8.333333333333334,0.037037037037037035,0.1111111111111111,27
14,1,2,2,1,adp_guarded,1535.8028865979381,5.484536082474227,0.12371134020618557,0.3711340206185567,97
14,1,2,2,1,adp,1532.0663917525774,5.824742268041237,0.10309278350515463,0.3402061855670103,97
14,1,2,2,1,vbd,1456.9381443298969,7.721649484536083,0.041237113402061855,0.1958762886597938,97
14,1,2,2,1,catboost,1430.3350515463917,8.577319587628866,0.020618556701030927,0.10309278350515463,97
14,1,2,2,2,adp_guarded,1665.2199999999998,5.869565217391305,0.13043478260869565,0.2608695652173913,23
14,1,2,2,2,adp,1636.275652173913,6.695652173913044,0.08695652173913043,0.2608695652173913,23
14,1,2,2,2,catboost,1553.7147826086957,8.73913043478261,0.043478260869565216,0.13043478260869565,23
14,1,2,2,2,vbd,1542.6913043478262,9.304347826086957,0.0,0.043478260869565216,23
14,1,2,2,3,adp_guarded,1772.045,5.916666666666667,0.08333333333333333,0.25,12
14,1,2,2,3,vbd,1720.755,7.0,0.0,0.16666666666666666,12
14,1,2,2,3,adp,1718.243333333333,7.833333333333333,0.0,0.16666666666666666,12
14,1,2,2,3,catboost,1692.2466666666667,8.083333333333334,0.0,0.16666666666666666,12
14,1,2,3,0,adp_guarded,1555.731,4.75,0.2,0.55,20
14,1,2,3,0,adp,1478.676,6.8,0.0,0.1,20
14,1,2,3,0,catboost,1422.817,7.9,0.0,0.2,20
14,1,2,3,0,vbd,1389.5790000000002,8.95,0.0,0.15,20
14,1,2,3,1,adp_guarded,1701.9175438596492,4.578947368421052,0.22807017543859648,0.5087719298245614,57
14,1,2,3,1,adp,1618.8063157894737,6.666666666666667,0.12280701754385964,0.22807017543859648,57
14,1,2,3,1,vbd,1588.678947368421,7.421052631578948,0.017543859649122806,0.14035087719298245,57
14,1,2,3,1,catboost,1544.5042105263158,8.964912280701755,0.0,0.08771929824561403,57
14,1,2,3,2,adp_guarded,1793.5228571428572,5.095238095238095,0.19047619047619047,0.38095238095238093,21
14,1,2,3,2,adp,1746.9590476190476,6.619047619047619,0.14285714285714285,0.23809523809523808,21
14,1,2,3,2,vbd,1696.002857142857,8.095238095238095,0.047619047619047616,0.14285714285714285,21
14,1,2,3,2,catboost,1650.9095238095238,9.428571428571429,0.0,0.0,21
14,1,2,3,3,adp,2072.82,1.0,1.0,1.0,1
14,1,2,3,3,adp_guarded,1845.84,5.0,0.0,0.0,1
14,1,2,3,3,vbd,1780.62,7.0,0.0,0.0,1
14,1,2,3,3,catboost,1629.12,13.0,0.0,0.0,1
14,1,3,2,0,adp_guarded,1551.1933333333334,5.666666666666667,0.3333333333333333,0.3333333333333333,3
14,1,3,2,0,vbd,1481.0333333333335,4.333333333333333,0.0,0.3333333333333333,3
14,1,3,2,0,adp,1420.3133333333333,8.0,0.0,0.0,3
14,1,3,2,0,catboost,1385.5600000000002,8.333333333333334,0.0,0.0,3
14,1,3,2,1,adp_guarded,1680.353846153846,4.846153846153846,0.23076923076923078,0.5384615384615384,13
14,1,3,2,1,adp,1653.7923076923075,5.846153846153846,0.15384615384615385,0.3076923076923077,13
14,1,3,2,1,vbd,1596.706153846154,7.153846153846154,0.0,0.07692307692307693,13
14,1,3,2,1,catboost,1562.3753846153847,8.461538461538462,0.07692307692307693,0.07692307692307693,13
14,1,3,2,2,adp_guarded,1813.99,4.666666666666667,0.16666666666666666,0.5,6
14,1,3,2,2,vbd,1779.993333333333,5.0,0.0,0.3333333333333333,6
14,1,3,2,2,adp,1775.86,6.0,0.16666666666666666,0.3333333333333333,6
14,1,3,2,2,catboost,1732.1000000000001,6.5,0.0,0.3333333333333333,6
14,1,3,2,3,adp_guarded,2071.54,1.0,1.0,1.0,1
14,1,3,2,3,catboost,1937.76,1.0,1.0,1.0,1
14,1,3,2,3,adp,1882.3,5.0,0.0,0.0,1
14,1,3,2,3,vbd,1726.16,9.0,0.0,0.0,1
14,1,3,3,0,adp_guarded,1747.69,3.5,0.5,0.5,2
14,1,3,3,0,vbd,1557.56,8.5,0.0,0.0,2
14,1,3,3,0,adp,1534.32,10.0,0.0,0.0,2
14,1,3,3,0,catboost,1476.0300000000002,12.5,0.0,0.0,2
14,1,3,3,1,adp_guarded,1792.5857142857144,5.0,0.14285714285714285,0.42857142857142855,7
14,1,3,3,1,adp,1774.2714285714285,6.571428571428571,0.2857142857142857,0.42857142857142855,7
14,1,3,3,1,vbd,1657.9771428571428,8.714285714285714,0.0,0.0,7
14,1,3,3,1,catboost,1637.7542857142857,9.714285714285714,0.0,0.0,7
14,1,3,3,2,adp_guarded,1952.8733333333332,3.3333333333333335,0.0,0.6666666666666666,3
14,1,3,3,2,adp,1844.0199999999998,5.666666666666667,0.3333333333333333,0.6666666666666666,3
14,1,3,3,2,catboost,1701.3866666666665,12.333333333333334,0.0,0.0,3
14,1,3,3,2,vbd,1685.68,11.333333333333334,0.0,0.0,3
14,2,1,2,0,vbd,1467.76,3.0,0.0,1.0,2
14,2,1,2,0,catboost,1278.8000000000002,7.5,0.0,0.0,2
14,2,1,2,0,adp_guarded,1195.6399999999999,9.5,0.0,0.0,2
14,2,1,2,0,adp,1187.82,10.0,0.0,0.0,2
14,2,1,2,1,vbd,1662.0,1.0,1.0,1.0,1
14,2,1,2,1,adp,1623.98,1.0,1.0,1.0,1
14,2,1,2,1,catboost,1607.78,2.0,0.0,1.0,1
14,2,1,2,1,adp_guarded,1573.02,6.0,0.0,0.0,1
14,2,2,2,0,vbd,1652.435,4.25,0.0,0.75,4
14,2,2,2,0,adp,1541.915,6.25,0.0,0.0,4
14,2,2,2,0,adp_guarded,1527.135,7.25,0.0,0.0,4
14,2,2,2,0,catboost,1518.055,7.25,0.0,0.25,4
14,2,2,2,1,adp_guarded,1736.0186666666666,5.866666666666666,0.0,0.4,15
14,2,2,2,1,catboost,1716.4373333333335,5.933333333333334,0.0,0.3333333333333333,15
14,2,2,2,1,adp,1707.8319999999999,6.333333333333333,0.06666666666666667,0.26666666666666666,15
14,2,2,2,1,vbd,1683.8906666666667,7.4,0.0,0.2,15
14,2,2,2,2,adp,1909.435,4.5,0.25,0.5,4
14,2,2,2,2,adp_guarded,1843.315,6.25,0.0,0.25,4
14,2,2,2,2,catboost,1798.045,7.5,0.0,0.25,4
14,2,2,2,2,vbd,1753.6599999999999,9.0,0.0,0.0,4
14,2,2,3,0,adp_guarded,1863.8700000000001,5.0,0.5,0.5,2
14,2,2,3,0,catboost,1588.6100000000001,9.5,0.0,0.0,2
14,2,2,3,0,vbd,1587.2,9.5,0.0,0.0,2
14,2,2,3,0,adp,1579.73,9.5,0.0,0.0,2
14,2,2,3,1,catboost,1889.748,4.8,0.2,0.4,5
14,2,2,3,1,vbd,1786.92,7.8,0.0,0.0,5
14,2,2,3,1,adp_guarded,1785.5080000000003,6.0,0.2,0.6,5
14,2,2,3,1,adp,1774.4560000000001,8.2,0.0,0.2,5
14,2,2,3,2,adp_guarded,2003.3333333333333,5.833333333333333,0.16666666666666666,0.3333333333333333,6
14,2,2,3,2,vbd,1958.5433333333333,6.666666666666667,0.0,0.0,6
14,2,2,3,2,catboost,1935.18,6.666666666666667,0.0,0.0,6
14,2,2,3,2,adp,1872.4633333333334,8.5,0.0,0.0,6
14,2,3,2,1,adp,1945.04,3.0,0.0,1.0,1
14,2,3,2,1,catboost,1882.44,4.0,0.0,0.0,1
14,2,3,2,1,vbd,1806.52,7.0,0.0,0.0,1
14,2,3,2,1,adp_guarded,1688.32,11.0,0.0,0.0,1
14,2,3,2,2,adp_guarded,2050.12,5.0,0.0,0.5,2
14,2,3,2,2,catboost,1971.75,5.5,0.0,0.0,2
14,2,3,2,2,vbd,1937.9099999999999,6.5,0.0,0.0,2
14,2,3,2,2,adp,1797.19,11.0,0.0,0.0,2
14,2,3,3,1,adp_guarded,2063.64,4.666666666666667,0.0,0.6666666666666666,3
14,2,3,3,1,catboost,2044.6733333333334,4.0,0.3333333333333333,0.3333333333333333,3
14,2,3,3,1,vbd,1912.2133333333331,7.333333333333333,0.0,0.0,3
14,2,3,3,1,adp,1902.8533333333332,7.666666666666667,0.0,0.0,3
